state,district,months,mean,std,cov,max_total,peak_factor,spike_months,spike_freq,severity_metric,cov_norm,spike_norm,peak_norm,severity_norm,instability_score,reason_code,dominant_component
Jammu and Kashmir,Anantnag,12,75.91666666666667,40.37203877873292,0.5317941441765038,132,1.7387486278814488,0,0.0,0.0,0.09659222116909448,0.0,0.03788307435129014,0.0,3.655428122098637,MIXED,mixed
Chhattisgarh,Dhamtari,12,52.583333333333336,24.696184222497113,0.4696580200791844,108,2.0538827258320125,0,0.0,0.0,0.07103102382888804,0.0,0.07621600347778165,0.0,3.6552507844222744,MIXED,mixed
Himachal Pradesh,Bilaspur,12,23.833333333333332,12.164279549965011,0.5103893517467837,44,1.8461538461538463,0,0.0,0.0,0.08778684215212684,0.0,0.050947851049929195,0.0,3.6525622855623894,MIXED,mixed
Odisha,Baudh,12,5.75,2.958039891549808,0.5144417202695318,10,1.7391304347826086,0,0.0,0.0,0.08945388194596675,0.0,0.037929517363891274,0.0,3.442206805656828,MIXED,mixed
Karnataka,Shivamogga,12,55.166666666666664,25.196801143771957,0.45673959777230133,111,2.012084592145015,0,0.0,0.0,0.06571671839533416,0.0,0.07113167618135992,0.0,3.394135075487223,MIXED,mixed
Jammu and Kashmir,Kargil,12,11.25,5.412527556091937,0.4811135605415055,21,1.8666666666666667,0,0.0,0.0,0.07574353743751755,0.0,0.05344303167308646,0.0,3.341166756587256,MIXED,mixed
Tamil Nadu,Chennai,12,289.3333333333333,127.86948838798901,0.44194523636401734,596,2.0599078341013826,0,0.0,0.0,0.059630700044926696,0.0,0.07694889798133181,0.0,3.3278989609744376,MIXED,mixed
Karnataka,Bidar,12,148.58333333333334,65.89724553952895,0.4435036155212268,304,2.045989904655076,0,0.0,0.0,0.060271776998904486,0.0,0.0752559202727232,0.0,3.3132717154215987,MIXED,mixed
Madhya Pradesh,Harda,12,56.5,29.252816492216144,0.5177489644640025,94,1.663716814159292,0,0.0,0.0,0.09081439682736993,0.0,0.028756200374946417,0.0,3.2995559123200264,MIXED,mixed
Chhattisgarh,Sakti,12,13.083333333333334,6.921092049056647,0.5290006661699348,21,1.6050955414012738,0,0.0,0.0,0.09544305643394618,0.0,0.021625505510278503,0.0,3.2958018032239558,MIXED,mixed
100000,100000,6,1.6666666666666667,0.816496580927726,0.4898979485566356,3,1.7999999999999998,0,0.0,0.0,0.07935720788815596,0.0,0.045333694647825315,0.0,3.287390129601185,MIXED,mixed
Orissa,Malkangiri,8,1.875,0.9910312089651149,0.5285499781147279,3,1.6,0,0.0,0.0,0.0952576550030495,0.0,0.02100568357204201,0.0,3.2778433215323255,MIXED,mixed
Telangana,Peddapalli,12,18.5,8.45845461922298,0.4572137632012422,36,1.945945945945946,0,0.0,0.0,0.06591177781169039,0.0,0.0630865675950186,0.0,3.2390846862510836,MIXED,mixed
Karnataka,Gadag,12,149.41666666666666,76.93262499017428,0.5148865030017241,247,1.653095370886782,0,0.0,0.0,0.08963685407942774,0.0,0.027464207427074276,0.0,3.238389770924318,MIXED,mixed
Chhattisgarh,Kabeerdham,12,22.5,9.830379628293286,0.4369057612574794,46,2.0444444444444443,0,0.0,0.0,0.05755759008577442,0.0,0.07506793040711607,0.0,3.228086310715554,MIXED,mixed
Karnataka,Dakshina Kannada,12,138.16666666666666,63.355897097031914,0.45854690299419965,267,1.9324487334137517,0,0.0,0.0,0.06646019710602061,0.0,0.06144476591514146,0.0,3.222701231483448,MIXED,mixed
Orissa,Khordha,12,14.583333333333334,6.7211786484397535,0.4608808216072974,28,1.92,0,0.0,0.0,0.06742031097073374,0.0,0.05993050129329533,0.0,3.2212193549879182,MIXED,mixed
Maharashtra,Gondiya *,8,2.5,1.3093073414159542,0.5237229365663817,4,1.6,0,0.0,0.0,0.09327193472552778,0.0,0.02100568357204201,0.0,3.218271713206674,MIXED,mixed
Jammu and Kashmir,Srinagar,12,81.0,38.73218065358338,0.47817506979732566,147,1.8148148148148149,0,0.0,0.0,0.07453471820578192,0.0,0.047135769542327816,0.0,3.1787569370200135,MIXED,mixed
Odisha,Jagatsinghapur,12,59.666666666666664,25.563942409478855,0.4284459621700367,123,2.0614525139664805,0,0.0,0.0,0.05407744714036098,0.0,0.07713679292566503,0.0,3.16505927272413,MIXED,mixed
Kerala,Idukki,12,40.333333333333336,19.260573640722566,0.4775348836542785,73,1.8099173553719008,0,0.0,0.0,0.07427136215365249,0.0,0.04654004230447575,0.0,3.15894171069909,MIXED,mixed
Kerala,Kollam,12,122.83333333333333,63.44479824416202,0.5165112475779812,198,1.6119402985074627,0,0.0,0.0,0.09030523205350431,0.0,0.022458102143730556,0.0,3.1583190044797407,MIXED,mixed
Madhya Pradesh,Agar Malwa,12,68.75,32.119450351914345,0.46719200511875414,128,1.8618181818181818,0,0.0,0.0,0.07001656893709703,0.0,0.05285326170761291,0.0,3.157562302265169,MIXED,mixed
Karnataka,Chikmagalur,11,3.4545454545454546,1.6949121725703882,0.49063247100721763,6,1.736842105263158,0,0.0,0.0,0.07965937146180811,0.0,0.03765116483442008,0.0,3.142804440542645,MIXED,mixed
Tamil Nadu,Pudukkottai,12,209.5,92.29645910670877,0.44055589072414686,415,1.9809069212410502,0,0.0,0.0,0.05905915911619315,0.0,0.067339222566016,0.0,3.1185592248061145,MIXED,mixed
Kerala,Thrissur,12,153.08333333333334,69.87841171808661,0.4564730215661618,290,1.8943930321175828,0,0.0,0.0,0.06560705582609082,0.0,0.05681566830199197,0.0,3.1045250408225638,MIXED,mixed
Rajasthan,Dungarpur,12,185.83333333333334,91.33139790030722,0.4914694057415635,319,1.716591928251121,0,0.0,0.0,0.08000366480511323,0.0,0.035187932181243047,0.0,3.1038685877782575,MIXED,mixed
Punjab,Ferozepur,12,45.333333333333336,21.74368595219952,0.4796401312985188,80,1.7647058823529411,0,0.0,0.0,0.07513740668517409,0.0,0.0410405162226871,0.0,3.0749325250089643,MIXED,mixed
Odisha,Nayagarh,12,69.0,30.644590209218155,0.44412449578577035,134,1.9420289855072463,0,0.0,0.0,0.06052719111102034,0.0,0.06261010831033814,0.0,3.068017899537373,MIXED,mixed
Punjab,Rupnagar,12,42.25,19.587217538718736,0.46360278198150856,77,1.8224852071005917,0,0.0,0.0,0.06854005519823755,0.0,0.048068796484747725,0.0,3.0175775856420812,MIXED,mixed
Chhattisgarh,Raipur,12,214.83333333333334,90.91937820582217,0.4232088977772948,434,2.020170674941815,0,0.0,0.0,0.05192305404985247,0.0,0.07211526774056119,0.0,2.999996976306798,MIXED,mixed
Kerala,Kasaragod,12,83.66666666666667,38.93895766764211,0.46540586853755506,151,1.8047808764940239,0,0.0,0.0,0.06928179845870214,0.0,0.04591524072931816,0.0,2.9967587683474273,MIXED,mixed
Tamil Nadu,Nagapattinam,12,118.16666666666667,50.788032472465815,0.42979999271480235,234,1.9802538787023978,0,0.0,0.0,0.054634460350667005,0.0,0.06725978643544954,0.0,2.9842295392290006,MIXED,mixed
Odisha,Bargarh,12,148.08333333333334,66.64349976258795,0.45004051612327256,278,1.8773213280810352,0,0.0,0.0,0.06296088914919734,0.0,0.05473906527757385,0.0,2.983607980027397,MIXED,mixed
Karnataka,Ramanagar,12,85.0,36.474150248684836,0.4291076499845275,168,1.9764705882352942,0,0.0,0.0,0.05434964842503265,0.0,0.06679958677351652,0.0,2.96648118822131,MIXED,mixed
Rajasthan,Banswara,12,192.66666666666666,88.68158908377907,0.46028506444868034,350,1.8166089965397925,0,0.0,0.0,0.06717523185581502,0.0,0.047354013906713927,0.0,2.962337233808729,MIXED,mixed
Odisha,Sundargarh,12,17.333333333333332,8.260897302498334,0.4765902289902885,30,1.7307692307692308,0,0.0,0.0,0.07388275561220206,0.0,0.036912460044669575,0.0,2.9547318692594535,MIXED,mixed
Karnataka,Uttara Kannada,12,86.91666666666667,35.90760449551126,0.4131268014823922,178,2.0479386385426652,0,0.0,0.0,0.04777553991470405,0.0,0.07549296437072835,0.0,2.9431254848556883,MIXED,mixed
Manipur,Imphal East,12,30.5,13.083646975588197,0.42897203198649825,60,1.9672131147540983,0,0.0,0.0,0.054293858681773485,0.0,0.06567350718659501,0.0,2.9422859041851046,MIXED,mixed
Odisha,Baleshwar,12,25.166666666666668,11.068656265109668,0.43981415622952325,48,1.9072847682119205,0,0.0,0.0,0.05875402869380927,0.0,0.05838381979443759,0.0,2.93029725670303,MIXED,mixed
Haryana,Panchkula,12,30.166666666666668,14.332628594373134,0.4751147600344685,52,1.723756906077348,0,0.0,0.0,0.07327578577465646,0.0,0.03605948048081402,0.0,2.919463182855974,MIXED,mixed
Tamil Nadu,Tenkasi,12,35.25,15.486797896625019,0.43934178430141896,67,1.900709219858156,0,0.0,0.0,0.05855970707739598,0.0,0.05758396972853894,0.0,2.9084706068926582,MIXED,mixed
Andhra Pradesh,Parvathipuram Manyam,12,13.083333333333334,5.9154394800745145,0.4521355016617463,24,1.8343949044585985,0,0.0,0.0,0.0638227121153343,0.0,0.04951749273092181,0.0,2.905031218078465,MIXED,mixed
West Bengal,West Midnapore,12,65.08333333333333,28.3146551624719,0.4350523200379806,125,1.920614596670935,0,0.0,0.0,0.05679513221672744,0.0,0.06000526086638356,0.0,2.9039591838294943,MIXED,mixed
Andhra Pradesh,Eluru,12,17.0,8.101627221513196,0.47656630714783504,29,1.7058823529411764,0,0.0,0.0,0.07387291478378578,0.0,0.033885218847456704,0.0,2.8938918204627075,MIXED,mixed
Jammu and Kashmir,Reasi,12,34.416666666666664,16.713948085538036,0.4856352954635749,57,1.656174334140436,0,0.0,0.0,0.07760366245082048,0.0,0.02783873268775841,0.0,2.884884527279783,MIXED,mixed
Madhya Pradesh,Ratlam,12,226.25,106.90788303275608,0.4725210299790324,389,1.7193370165745856,0,0.0,0.0,0.07220879218988784,0.0,0.03552184487692929,0.0,2.876700663235221,MIXED,mixed
Karnataka,Udupi,12,103.75,47.81237002359042,0.46084212070930525,184,1.7734939759036144,0,0.0,0.0,0.06740439042040668,0.0,0.04210950040886609,0.0,2.864321720789522,MIXED,mixed
Rajasthan,Jhunjhunu,12,8.166666666666666,3.857303187304296,0.47232283926175056,14,1.7142857142857144,0,0.0,0.0,0.07212726164531277,0.0,0.034907404186775355,0.0,2.8619659330948903,MIXED,mixed
Tamil Nadu,Kanniyakumari,12,57.75,24.86737548750096,0.4306039045454712,111,1.922077922077922,0,0.0,0.0,0.05496516892392254,0.0,0.060183259849926854,0.0,2.8526202647162133,MIXED,mixed
Kerala,Kannur,12,158.08333333333334,72.77169571316651,0.4603375585440158,280,1.7712177121771218,0,0.0,0.0,0.06719682657144234,0.0,0.04183261556311851,0.0,2.85255710840564,MIXED,mixed
Jammu and Kashmir,Ramban,12,31.833333333333332,14.702092203204112,0.46184582837290405,56,1.7591623036649215,0,0.0,0.0,0.06781728984137705,0.0,0.04036619500407901,0.0,2.8418425953228916,MIXED,mixed
Himachal Pradesh,Mandi,12,59.166666666666664,27.823578403065177,0.47025766315039735,101,1.707042253521127,0,0.0,0.0,0.07127770150792954,0.0,0.03402630921823592,0.0,2.8188572296026044,MIXED,mixed
Madhya Pradesh,Pandhurna,11,1.8181818181818181,0.873862897505303,0.48062459362791665,3,1.6500000000000001,0,0.0,0.0,0.075542389072494,0.0,0.027087686340987852,0.0,2.808025398994577,MIXED,mixed
Pondicherry,Karaikal,12,5.25,2.454124543035107,0.46745229391144894,9,1.7142857142857142,0,0.0,0.0,0.07012364502676582,0.0,0.03490740418677533,0.0,2.8018574345384812,MIXED,mixed
Andaman & Nicobar Islands,Andamans,6,2.5,1.224744871391589,0.4898979485566356,4,1.6,0,0.0,0.0,0.07935720788815596,0.0,0.02100568357204201,0.0,2.800829908085519,MIXED,mixed
Telangana,K.v. Rangareddy,12,495.6666666666667,212.17802702333518,0.42806595902488603,947,1.910558170813719,0,0.0,0.0,0.053921123656651526,0.0,0.05878199666819784,0.0,2.7932736430635026,MIXED,mixed
Chhattisgarh,Gaurela-pendra-marwahi,11,3.727272727272727,1.618079669911781,0.43411893582999006,7,1.878048780487805,0,0.0,0.0,0.05641116204991576,0.0,0.054827552628618846,0.0,2.7888859140698496,MIXED,mixed
Andhra Pradesh,Mahbubnagar,12,21.666666666666668,9.735906675183303,0.449349538854614,39,1.7999999999999998,0,0.0,0.0,0.062676638939221,0.0,0.045333694647825315,0.0,2.7869730611331365,MIXED,mixed
Uttar Pradesh,Sant Ravidas Nagar Bhadohi,10,2.3,1.0593499054713802,0.46058691542233926,4,1.7391304347826089,0,0.0,0.0,0.06729940555375834,0.0,0.0379295173638913,0.0,2.7775725138905765,MIXED,mixed
Jharkhand,Latehar,12,76.41666666666667,37.609134125860564,0.49215878899708476,120,1.5703380588876772,0,0.0,0.0,0.0802872592792361,0.0,0.017397603412492888,0.0,2.756569846626941,MIXED,mixed
Punjab,Pathankot,12,31.333333333333332,14.233975572764646,0.4542758161520632,55,1.7553191489361704,0,0.0,0.0,0.06470318224204201,0.0,0.03989871345004397,0.0,2.73906973626214,MIXED,mixed
Telangana,Nagarkurnool,12,46.0,20.38270211366848,0.44310221986235826,83,1.8043478260869565,0,0.0,0.0,0.06010665318732314,0.0,0.04586256445382063,0.0,2.7204508846961066,MIXED,mixed
Haryana,Fatehabad,12,55.833333333333336,24.597979715021438,0.44056083071680185,101,1.808955223880597,0,0.0,0.0,0.05906119130163999,0.0,0.04642300857659176,0.0,2.700295910581035,MIXED,mixed
Maharashtra,Ratnagiri,12,59.583333333333336,26.18625015097994,0.4394895130234395,108,1.8125874125874124,0,0.0,0.0,0.05862047885985332,0.0,0.046864828212035456,0.0,2.6959109300363084,MIXED,mixed
Meghalaya,Eastern West Khasi Hills,12,6.416666666666667,2.937479851639476,0.45778906778797024,11,1.7142857142857142,0,0.0,0.0,0.06614844326653996,0.0,0.03490740418677533,0.0,2.6826013817317054,MIXED,mixed
Himachal Pradesh,Lahul & Spiti,7,2.0,1.0,0.5,3,1.5,0,0.0,0.0,0.08351293105621714,0.0,0.008841678034150332,0.0,2.682221492369521,MIXED,mixed
Jharkhand,Garhwa *,12,9.833333333333334,4.667748792285076,0.4746863178594993,16,1.6271186440677965,0,0.0,0.0,0.0730995357245873,0.0,0.024304396938249897,0.0,2.679074010502617,MIXED,mixed
Madhya Pradesh,Mauganj,12,10.416666666666666,4.718596350097295,0.45298524960934033,18,1.7280000000000002,0,0.0,0.0,0.0641722764837823,0.0,0.036575610660543365,0.0,2.6566805077243365,MIXED,mixed
Orissa,Jagatsinghapur,5,1.8,0.8366600265340756,0.4648111258522642,3,1.6666666666666665,0,0.0,0.0,0.06903713667192005,0.0,0.029115020597303094,0.0,2.653414512103663,MIXED,mixed
Bihar,Sheikpura,5,1.8,0.8366600265340756,0.4648111258522642,3,1.6666666666666665,0,0.0,0.0,0.06903713667192005,0.0,0.029115020597303094,0.0,2.653414512103663,MIXED,mixed
Tripura,South Tripura,12,61.75,26.85355910049237,0.4348754510201193,112,1.8137651821862348,0,0.0,0.0,0.05672237286885051,0.0,0.04700809217125982,0.0,2.6418330294907117,MIXED,mixed
Assam,Sribhumi,12,3.8333333333333335,1.8504708655481243,0.4827315301429889,6,1.5652173913043477,0,0.0,0.0,0.07640912836187579,0.0,0.016774725124079664,0.0,2.6277683533378666,MIXED,mixed
Jharkhand,Godda,12,170.83333333333334,77.97765802789381,0.45645458357791496,290,1.697560975609756,0,0.0,0.0,0.06559947091372331,0.0,0.032873006048033865,0.0,2.6254442483723763,MIXED,mixed
Telangana,Warangal Urban,12,21.333333333333332,9.37436866561092,0.43942353120051186,38,1.78125,0,0.0,0.0,0.05859333564129532,0.0,0.04305294360947065,0.0,2.6188589414282726,MIXED,mixed
Jammu and Kashmir,Badgam,12,45.0,20.9718425947312,0.4660409465495822,74,1.6444444444444444,0,0.0,0.0,0.06954305315760205,0.0,0.026411908255549402,0.0,2.6145297598390496,MIXED,mixed
Kerala,Kozhikode,12,163.08333333333334,72.08638546700043,0.442021781095557,286,1.7537046499744506,0,0.0,0.0,0.059662188571394395,0.0,0.039702325706931184,0.0,2.5839121712804554,MIXED,mixed
Tamil Nadu,Karur,12,118.41666666666667,49.273740624713234,0.416104776563377,223,1.8831808585503167,0,0.0,0.0,0.04900060198326898,0.0,0.0554518188883517,0.0,2.5790544372651034,MIXED,mixed
Delhi,North East,12,43.75,18.116416462825793,0.41408951915030384,82,1.8742857142857143,0,0.0,0.0,0.048171577109651226,0.0,0.05436981304740201,0.0,2.532543574237577,MIXED,mixed
Telangana,Warangal Rural,12,20.166666666666668,8.310271118357456,0.412079559587973,38,1.884297520661157,0,0.0,0.0,0.04734473163505892,0.0,0.055587649729353844,0.0,2.5320949436388447,MIXED,mixed
Chhattisgarh,Mungeli,12,78.41666666666667,36.162407234166494,0.46115715920297334,128,1.6323060573857597,0,0.0,0.0,0.06753398912363122,0.0,0.024935394181520274,0.0,2.524727557339342,MIXED,mixed
Uttarakhand,Bageshwar,12,18.5,7.937253933193772,0.4290407531456093,33,1.7837837837837838,0,0.0,0.0,0.054322128792518305,0.0,0.04336115320924831,0.0,2.4968869279605155,MIXED,mixed
Karnataka,Bijapur,12,127.16666666666667,52.334298389094585,0.41154100961280143,238,1.8715596330275228,0,0.0,0.0,0.04712318607854236,0.0,0.05403821237218817,0.0,2.494459829800034,MIXED,mixed
Sikkim,East Sikkim,12,9.666666666666666,4.185110693297314,0.4329424855135152,17,1.7586206896551726,0,0.0,0.0,0.05592720076109667,0.0,0.04030031304593915,0.0,2.4838222837516826,MIXED,mixed
Kerala,Wayanad,12,36.75,17.36833587045952,0.4726077787880142,57,1.5510204081632653,0,0.0,0.0,0.07224447841038556,0.0,0.01504780330858485,0.0,2.4682904184832637,MIXED,mixed
Himachal Pradesh,Shimla,12,35.833333333333336,16.13484841370793,0.45027483945231433,59,1.6465116279069767,0,0.0,0.0,0.06305728371744672,0.0,0.026663360566410214,0.0,2.424985722851606,MIXED,mixed
Uttarakhand,Almora,12,34.083333333333336,15.156506753526585,0.4446896847000465,57,1.6723716381418092,0,0.0,0.0,0.06075969523937058,0.0,0.029808973643474596,0.0,2.4189703300506094,MIXED,mixed
Arunachal Pradesh,Kra Daadi,7,2.857142857142857,1.2149857925879117,0.4252450274057691,5,1.75,0,0.0,0.0,0.05276066521404669,0.0,0.0392516918788795,0.0,2.3678537939989903,MIXED,mixed
Orissa,Cuttack,12,7.666666666666667,3.1430539096216403,0.4099635534289096,14,1.826086956521739,0,0.0,0.0,0.04647426132828219,0.0,0.048506913483797064,0.0,2.364366109524407,MIXED,mixed
Uttar Pradesh,Kushinagar,12,352.1666666666667,139.76332808998177,0.39686699883572674,665,1.8883104590629436,0,0.0,0.0,0.041086676870828454,0.0,0.05607578377877935,0.0,2.3541159817004407,MIXED,mixed
Chhattisgarh,Uttar Bastar Kanker,12,18.25,7.898503885949771,0.4327947334766998,31,1.6986301369863013,0,0.0,0.0,0.05586641938753462,0.0,0.033003058897085824,0.0,2.3360537595677555,MIXED,mixed
Rajasthan,Rajsamand,12,124.0,53.98653030660013,0.4353752444080656,209,1.685483870967742,0,0.0,0.0,0.05692797496592717,0.0,0.031403946370562305,0.0,2.335918176389061,MIXED,mixed
Jharkhand,Sahebganj,12,196.75,87.92571761539293,0.4468905596716286,320,1.6264294790343075,0,0.0,0.0,0.06166507838463436,0.0,0.02422056686541108,0.0,2.3343636888472523,MIXED,mixed
Mizoram,Aizawl,12,27.25,11.631657428993279,0.42684981390801024,47,1.724770642201835,0,0.0,0.0,0.053420832951713085,0.0,0.0361827913991362,0.0,2.326280816534117,MIXED,mixed
Haryana,Karnal,12,103.58333333333333,45.504162313779474,0.43930003842747684,172,1.6604987932421562,0,0.0,0.0,0.058542533902572545,0.0,0.028364760132375513,0.0,2.3235712197246863,MIXED,mixed
Andhra Pradesh,Adilabad,12,48.166666666666664,19.16831349973811,0.3979580657385075,90,1.8685121107266436,0,0.0,0.0,0.041535513627521975,0.0,0.053667511590740735,0.0,2.3194156406404742,MIXED,mixed
Punjab,Fazilka,12,61.083333333333336,25.68500918765062,0.42049128274462133,107,1.7517053206002728,0,0.0,0.0,0.050805097383677424,0.0,0.0394591271711355,0.0,2.313335464933033,MIXED,mixed
Jharkhand,Bokaro,12,167.83333333333334,71.7037254431333,0.42723173054498487,287,1.7100297914597815,0,0.0,0.0,0.05357794359655998,0.0,0.034389713498540475,0.0,2.2951325778676086,MIXED,mixed
Uttarakhand,Chamoli,12,26.75,11.16101168434931,0.41723408165791814,47,1.7570093457943925,0,0.0,0.0,0.04946516894489109,0.0,0.04010430908947939,0.0,2.2860412501363205,MIXED,mixed
Chhattisgarh,Surajpur,12,71.75,32.25783907545857,0.4495866073234644,114,1.588850174216028,0,0.0,0.0,0.06277416278711881,0.0,0.019649418146214365,0.0,2.2762132465378517,MIXED,mixed
West Bengal,Purulia,12,24.166666666666668,10.142918114565841,0.4197069564647934,42,1.7379310344827585,0,0.0,0.0,0.05048244580041498,0.0,0.03778362224499602,0.0,2.2701458189123698,MIXED,mixed
Orissa,Anugul,7,2.2857142857142856,0.9511897312113419,0.4161455074049621,4,1.75,0,0.0,0.0,0.04901735759998491,0.0,0.0392516918788795,0.0,2.255554565577137,MIXED,mixed
Jammu and Kashmir,Budgam,12,19.166666666666668,8.472772792178414,0.44205771089626505,31,1.617391304347826,0,0.0,0.0,0.05967696916383776,0.0,0.02312116279602316,0.0,2.252732330835596,MIXED,mixed
Karnataka,Chikkaballapur,12,77.5,33.104517681263545,0.4271550668550135,131,1.6903225806451614,0,0.0,0.0,0.053546406133664515,0.0,0.0319925272836861,0.0,2.246242729683657,MIXED,mixed
Orissa,Balangir,12,13.416666666666666,5.468227788919839,0.407569773087193,24,1.7888198757763976,0,0.0,0.0,0.04548952189381262,0.0,0.04397374371812317,0.0,2.244160531176842,MIXED,mixed
Sikkim,West,12,7.833333333333333,3.588702812826367,0.4581322739778341,12,1.5319148936170213,0,0.0,0.0,0.06628962943279891,0.0,0.012723807461137035,0.0,2.243165032206708,MIXED,mixed
Maharashtra,Raigarh(MH),7,3.0,1.2909944487358056,0.4303314829119352,5,1.6666666666666667,0,0.0,0.0,0.0548531016967545,0.0,0.029115020597303122,0.0,2.2278934628486975,MIXED,mixed
Puducherry,Puducherry,12,42.166666666666664,18.180075674076594,0.43114803970142124,70,1.6600790513833994,0,0.0,0.0,0.0551890120796237,0.0,0.028313702709431485,0.0,2.2219444165773408,MIXED,mixed
Haryana,Yamuna Nagar,12,77.75,34.22685017244901,0.4402167224752285,125,1.607717041800643,0,0.0,0.0,0.05891963405459522,0.0,0.02194438496403363,0.0,2.206476720918529,MIXED,mixed
West Bengal,Malda,12,444.5833333333333,164.35850965791124,0.36969111825584533,873,1.9636363636363636,0,0.0,0.0,0.02990722117596963,0.0,0.06523843098255716,0.0,2.201985254930232,MIXED,mixed
