month,state,district,age_0_5,age_5_17,age_18_greater,total,prev,abs_change,pct_change,z_change,severity,is_spike
2025-01-01,Karnataka,Tumkur,72,1,0,73,,,,,0.04304065093204171,False
2025-02-01,Karnataka,Tumkur,116,13,0,129,73.0,56.0,0.7671232876712328,1.73021542648344,7.724886292086893,False
2025-03-01,Karnataka,Tumkur,53,4,0,57,129.0,-72.0,-0.5581395348837209,2.023472278429786,5.674635819544472,False
2025-04-01,Karnataka,Tumkur,33,1,0,34,57.0,-23.0,-0.40350877192982454,0.5865137038926915,1.228961776726437,False
2025-05-01,Karnataka,Tumkur,45,5,0,50,34.0,16.0,0.47058823529411764,0.557188018698057,1.4743707273607316,False
2025-06-01,Karnataka,Tumkur,66,4,0,70,50.0,20.0,0.4,0.6744907594765953,1.650703087687664,False
2025-07-01,Karnataka,Tumkur,30,2,0,32,70.0,-38.0,-0.5428571428571428,1.0263989818122101,2.531868786729345,False
2025-08-01,Karnataka,Tumkur,73,2,0,75,32.0,43.0,1.34375,1.3489815189531906,9.059751528119572,False
2025-09-01,Karnataka,Tumkur,65,7,0,72,75.0,-3.0,-0.04,0.0,0.06006643217607748,False
2025-10-01,Karnataka,Tumkur,94,4,0,98,72.0,26.0,0.3611111111111111,0.8504448706444028,2.013860397773366,False
2025-11-01,Karnataka,Tumkur,80,10,0,90,98.0,-8.0,-0.08163265306122448,0.14662842597317288,0.20206744899831694,False
2025-12-01,Karnataka,Tumkur,62,3,0,65,90.0,-25.0,-0.2777777777777778,0.6451650742819607,1.1794163239996471,False
2025-01-01,Karnataka,Udupi,131,10,0,141,,,,,0.04955827057601262,False
2025-02-01,Karnataka,Udupi,176,8,0,184,141.0,43.0,0.3049645390070922,0.11099215029361693,0.4460498521805314,False
2025-03-01,Karnataka,Udupi,79,6,0,85,184.0,-99.0,-0.5380434782608695,1.1013836452212757,3.414413103498515,False
2025-04-01,Karnataka,Udupi,115,4,1,120,85.0,35.0,0.4117647058823529,0.04268928857446805,0.35020465221171904,False
2025-05-01,Karnataka,Udupi,28,4,0,32,120.0,-88.0,-0.7333333333333333,1.007467210357446,3.2268895625758325,False
2025-06-01,Karnataka,Udupi,133,6,4,143,32.0,111.0,3.46875,0.6915664749063823,14.039239790329878,False
2025-07-01,Karnataka,Udupi,13,4,2,19,143.0,-124.0,-0.8671328671328671,1.314830088093616,4.099146386318699,False
2025-08-01,Karnataka,Udupi,117,4,0,121,19.0,102.0,5.368421052631579,0.6147257554723399,18.77613850395565,False
2025-09-01,Karnataka,Udupi,67,5,0,72,121.0,-49.0,-0.4049586776859504,0.6744907594765952,1.6779378907016456,False
2025-10-01,Karnataka,Udupi,94,6,2,102,72.0,30.0,0.4166666666666667,0.0,0.23946099772519788,False
2025-11-01,Karnataka,Udupi,128,10,1,139,102.0,37.0,0.3627450980392157,0.059765004004255266,0.3653379589389068,False
2025-12-01,Karnataka,Udupi,80,6,1,87,139.0,-52.0,-0.37410071942446044,0.700104332621276,1.6983883516327407,False
2025-02-01,Karnataka,Udupi *,1,0,0,1,,,,0.0,0.006931471805599454,False
2025-01-01,Karnataka,Uttara Kannada,65,7,0,72,,,,,0.04290459441148392,False
2025-02-01,Karnataka,Uttara Kannada,166,12,0,178,72.0,106.0,1.4722222222222223,2.9227932910652457,24.65306549118718,False
2025-03-01,Karnataka,Uttara Kannada,55,7,2,64,178.0,-114.0,-0.6404494382022472,2.573057341707011,8.262213639494536,False
2025-04-01,Karnataka,Uttara Kannada,46,5,2,53,64.0,-11.0,-0.171875,0.0,0.10845050376596621,False
2025-05-01,Karnataka,Uttara Kannada,73,3,0,76,53.0,23.0,0.4339622641509434,0.8493587341557124,2.2019693991110465,False
2025-06-01,Karnataka,Uttara Kannada,65,13,0,78,76.0,2.0,0.02631578947368421,0.32475481011836066,0.23443503068168953,False
2025-07-01,Karnataka,Uttara Kannada,36,5,0,41,78.0,-37.0,-0.47435897435897434,0.6495096202367213,1.6090203366719416,False
2025-08-01,Karnataka,Uttara Kannada,114,3,0,117,41.0,76.0,1.853658536585366,2.173359113869029,21.18836335538907,False
2025-09-01,Karnataka,Uttara Kannada,75,4,0,79,117.0,-38.0,-0.3247863247863248,0.6744907594765952,1.4416564536398426,False
2025-10-01,Karnataka,Uttara Kannada,103,7,0,110,79.0,31.0,0.3924050632911392,1.0492078480747036,2.6650089968204638,False
2025-11-01,Karnataka,Uttara Kannada,89,8,0,97,110.0,-13.0,-0.11818181818181818,0.04996227847974779,0.15001574615061458,False
2025-12-01,Karnataka,Uttara Kannada,74,4,0,78,97.0,-19.0,-0.1958762886597938,0.19984911391899116,0.38764973628230454,False
2025-01-01,Karnataka,Vijayanagara,41,13,6,60,,,,,0.041108738641733124,False
2025-02-01,Karnataka,Vijayanagara,61,13,0,74,60.0,14.0,0.23333333333333334,0.43841899365978687,0.7748725350761039,False
2025-03-01,Karnataka,Vijayanagara,41,5,2,48,74.0,-26.0,-0.35135135135135137,0.9105625252934035,1.7751322540286916,False
2025-04-01,Karnataka,Vijayanagara,39,10,1,50,48.0,2.0,0.041666666666666664,0.03372453797382976,0.07448572186837718,False
2025-05-01,Karnataka,Vijayanagara,25,2,0,27,50.0,-23.0,-0.46,0.8093889113719143,1.6969511059070144,False
2025-06-01,Karnataka,Vijayanagara,47,7,2,56,27.0,29.0,1.0740740740740742,0.9442870632672333,4.957065351240301,False
2025-07-01,Karnataka,Vijayanagara,8,1,4,13,56.0,-43.0,-0.7678571428571429,1.4838796708485096,3.6275988173688254,False
2025-08-01,Karnataka,Vijayanagara,59,12,1,72,13.0,59.0,4.538461538461538,1.9560232024821262,40.91718729743601,False
2025-09-01,Karnataka,Vijayanagara,59,6,2,67,72.0,-5.0,-0.06944444444444445,0.20234722784297857,0.21616984419124202,False
2025-10-01,Karnataka,Vijayanagara,67,5,3,75,67.0,8.0,0.11940298507462686,0.23607176581680833,0.3193272664774739,False
2025-11-01,Karnataka,Vijayanagara,68,7,1,76,75.0,1.0,0.013333333333333334,0.0,0.049229794781008425,False
2025-12-01,Karnataka,Vijayanagara,49,7,1,57,76.0,-19.0,-0.25,0.6744907594765952,1.100671456867335,False
2025-01-01,Karnataka,Vijayapura,499,108,12,619,,,,,0.06429719478039139,False
2025-02-01,Karnataka,Vijayapura,241,49,4,294,619.0,-325.0,-0.5250403877221325,3.954367393794156,14.411610882025695,False
2025-03-01,Karnataka,Vijayapura,129,29,5,163,294.0,-131.0,-0.445578231292517,1.3886574459812253,4.142004907003207,False
2025-04-01,Karnataka,Vijayapura,110,26,1,137,163.0,-26.0,-0.15950920245398773,0.0,0.12786676741236183,False
2025-05-01,Karnataka,Vijayapura,62,11,2,75,137.0,-62.0,-0.45255474452554745,0.4761111243364201,1.378615055461532,False
2025-06-01,Karnataka,Vijayapura,100,20,8,128,75.0,53.0,0.7066666666666667,1.0447994117382553,4.487898374548358,False
2025-07-01,Karnataka,Vijayapura,41,9,1,51,128.0,-77.0,-0.6015625,0.6744907594765952,2.1469227891688814,False
2025-08-01,Karnataka,Vijayapura,142,26,1,169,51.0,118.0,2.3137254901960786,1.9044444973456804,24.84791100070905,False
2025-09-01,Karnataka,Vijayapura,131,31,0,162,169.0,-7.0,-0.04142011834319527,0.25128087117755504,0.2530482514413957,False
2025-10-01,Karnataka,Vijayapura,186,32,0,218,162.0,56.0,0.345679012345679,1.0844753387662902,2.8448683273759205,False
2025-11-01,Karnataka,Vijayapura,169,35,0,204,218.0,-14.0,-0.06422018348623854,0.15870370811214005,0.2261447276751052,False
2025-12-01,Karnataka,Vijayapura,134,17,0,151,204.0,-53.0,-0.25980392156862747,0.3570833432523151,0.8262292964477213,False
2025-01-01,Karnataka,Yadgir,650,131,22,803,,,,,0.06689599269178968,False
2025-02-01,Karnataka,Yadgir,176,45,1,222,803.0,-581.0,-0.7235367372353674,8.862494862890147,39.9100308370435,False
2025-03-01,Karnataka,Yadgir,94,31,16,141,222.0,-81.0,-0.36486486486486486,1.0195790550227601,2.579274891699829,False
2025-04-01,Karnataka,Yadgir,58,24,0,82,141.0,-59.0,-0.41843971631205673,0.6744907594765952,1.7742827947555855,False
2025-05-01,Karnataka,Yadgir,137,26,7,170,82.0,88.0,1.0731707317073171,1.6313264880364164,10.443446551515473,False
2025-06-01,Karnataka,Yadgir,128,41,18,187,170.0,17.0,0.1,0.5176324433192475,0.6468392887604196,False
2025-07-01,Karnataka,Yadgir,42,14,1,57,187.0,-130.0,-0.6951871657754011,1.788184804193764,6.096594073760578,False
2025-08-01,Karnataka,Yadgir,124,45,0,169,57.0,112.0,1.9649122807017543,2.007786446814051,22.35301891441891,False
2025-09-01,Karnataka,Yadgir,121,31,1,153,169.0,-16.0,-0.09467455621301775,0.0,0.09805665125408784,False
2025-10-01,Karnataka,Yadgir,117,44,2,163,153.0,10.0,0.06535947712418301,0.4078316220091041,0.4282601178680719,False
2025-11-01,Karnataka,Yadgir,134,30,3,167,163.0,4.0,0.024539877300613498,0.31371663231469543,0.2640082403049607,False
2025-12-01,Karnataka,Yadgir,108,37,2,147,167.0,-20.0,-0.11976047904191617,0.06274332646293909,0.17872305514364337,False
2025-01-01,Karnataka,yadgir,11,6,0,17,,,,,0.028903717578961652,False
2025-02-01,Karnataka,yadgir,24,8,0,32,17.0,15.0,0.8823529411764706,1.1241512657943253,4.2047202603363525,False
2025-03-01,Karnataka,yadgir,12,0,0,12,32.0,-20.0,-0.625,1.4988683543924337,2.9732368597417316,False
2025-04-01,Karnataka,yadgir,11,1,0,12,12.0,0.0,0.0,0.0,0.02564949357461537,False
2025-05-01,Karnataka,yadgir,18,4,0,22,12.0,10.0,0.8333333333333334,0.7494341771962169,2.4858362194505226,False
2025-06-01,Karnataka,yadgir,21,3,0,24,22.0,2.0,0.09090909090909091,0.1498868354392434,0.15355862331374706,False
2025-07-01,Karnataka,yadgir,6,4,0,10,24.0,-14.0,-0.5833333333333334,1.0492078480747036,1.8830480453467653,False
2025-08-01,Karnataka,yadgir,17,7,0,24,10.0,14.0,1.4,1.0492078480747036,5.548736039874708,False
2025-09-01,Karnataka,yadgir,26,5,0,31,24.0,7.0,0.2916666666666667,0.5246039240373518,0.847845629121622,False
2025-10-01,Karnataka,yadgir,23,7,0,30,31.0,-1.0,-0.03225806451612903,0.0749434177196217,0.07945448960090747,False
2025-11-01,Karnataka,yadgir,18,3,0,21,30.0,-9.0,-0.3,0.6744907594765952,0.9575935269103522,False
2025-12-01,Karnataka,yadgir,12,7,0,19,21.0,-2.0,-0.09523809523809523,0.1498868354392434,0.14615407792441085,False
2025-01-01,Kerala,Alappuzha,40,10,0,50,,,,,0.03931825632724326,False
2025-02-01,Kerala,Alappuzha,122,36,10,168,50.0,118.0,2.36,1.8855082594459367,25.056222420758115,False
2025-03-01,Kerala,Alappuzha,49,17,2,68,168.0,-100.0,-0.5952380952380952,1.4562868670517397,4.581260545872604,False
2025-04-01,Kerala,Alappuzha,4,1,0,5,68.0,-63.0,-0.9264705882352942,0.8891014556736937,1.8191439200925803,False
2025-05-01,Kerala,Alappuzha,45,15,25,85,5.0,80.0,16.0,1.3029935126252408,100.6156677899376,False
2025-06-01,Kerala,Alappuzha,22,10,4,36,85.0,-49.0,-0.5764705882352941,0.6744907594765952,1.8918329059159922,False
2025-07-01,Kerala,Alappuzha,19,10,2,31,36.0,-5.0,-0.1388888888888889,0.0,0.0827925799002157,False
2025-08-01,Kerala,Alappuzha,75,30,0,105,31.0,74.0,2.3870967741935485,1.2110174999693415,15.205737265572369,False
2025-09-01,Kerala,Alappuzha,74,44,0,118,105.0,13.0,0.12380952380952381,0.27592803796769805,0.4020976492601199,False
2025-10-01,Kerala,Alappuzha,82,40,2,124,118.0,6.0,0.05084745762711865,0.1686226898691488,0.19564834153308702,False
2025-11-01,Kerala,Alappuzha,88,27,4,119,124.0,-5.0,-0.04032258064516129,0.0,0.06717931961645773,False
2025-12-01,Kerala,Alappuzha,65,17,0,82,119.0,-37.0,-0.31092436974789917,0.49053873416479654,1.0723057206496263,False
2025-01-01,Kerala,Ernakulam,225,221,39,485,,,,,0.06186208623900495,False
2025-02-01,Kerala,Ernakulam,174,89,3,266,485.0,-219.0,-0.4515463917525773,3.798447961262931,12.013561861499056,False
2025-03-01,Kerala,Ernakulam,79,41,23,143,266.0,-123.0,-0.462406015037594,2.0944713057431112,6.133663372370963,False
2025-04-01,Kerala,Ernakulam,8,11,0,19,143.0,-124.0,-0.8671328671328671,2.1122210625714426,6.409404246270043,False
2025-05-01,Kerala,Ernakulam,80,27,1,108,19.0,89.0,4.684210526315789,1.6684771418631565,39.69240114880834,False
2025-06-01,Kerala,Ernakulam,54,20,29,103,108.0,-5.0,-0.046296296296296294,0.0,0.06794571870966083,False
2025-07-01,Kerala,Ernakulam,21,19,20,60,103.0,-43.0,-0.4174757281553398,0.6744907594765952,1.6475567249386867,False
2025-08-01,Kerala,Ernakulam,109,55,2,166,60.0,106.0,1.7666666666666666,1.970223007944791,19.778058617303923,False
2025-09-01,Kerala,Ernakulam,142,49,0,191,166.0,25.0,0.15060240963855423,0.5324927048499436,0.8333350764659057,False
2025-10-01,Kerala,Ernakulam,137,54,1,192,191.0,1.0,0.005235602094240838,0.10649854096998872,0.11436351149883381,False
2025-11-01,Kerala,Ernakulam,114,33,5,152,192.0,-40.0,-0.20833333333333334,0.6212414889916008,1.1186828321506754,False
2025-12-01,Kerala,Ernakulam,98,48,2,148,152.0,-4.0,-0.02631578947368421,0.01774975682833145,0.07442696345773962,False
2025-01-01,Kerala,Idukki,28,1,3,32,,,,,0.03496507561466481,False
2025-02-01,Kerala,Idukki,65,8,0,73,32.0,41.0,1.28125,1.9044444973456804,11.916402311851561,False
2025-03-01,Kerala,Idukki,28,11,0,39,73.0,-34.0,-0.4657534246575342,1.0712500297569452,2.44439434298014,False
2025-04-01,Kerala,Idukki,7,1,0,8,39.0,-31.0,-0.7948717948717948,0.9522222486728402,2.0689154778866095,False
2025-05-01,Kerala,Idukki,34,4,1,39,8.0,31.0,3.875,1.5076852270653305,23.57396408614509,False
2025-06-01,Kerala,Idukki,25,4,3,32,39.0,-7.0,-0.1794871794871795,0.0,0.09772290364098625,False
2025-07-01,Kerala,Idukki,4,1,3,8,32.0,-24.0,-0.75,0.6744907594765952,1.4464706118955042,False
2025-08-01,Kerala,Idukki,46,7,0,53,8.0,45.0,5.625,2.0631482054578205,49.399672079022835,False
2025-09-01,Kerala,Idukki,50,7,0,57,53.0,4.0,0.07547169811320754,0.4364351973083851,0.382206231923658,False
2025-10-01,Kerala,Idukki,38,9,1,48,57.0,-9.0,-0.15789473684210525,0.07935185405607002,0.1800118637886327,False
2025-11-01,Kerala,Idukki,45,11,1,57,48.0,9.0,0.1875,0.6348148324485602,0.8578062032577083,False
2025-12-01,Kerala,Idukki,36,2,0,38,57.0,-19.0,-0.3333333333333333,0.4761111243364201,0.9146014015785991,False
2025-01-01,Kerala,Kannur,76,85,24,185,,,,,0.052257466737132025,False
2025-02-01,Kerala,Kannur,166,112,2,280,185.0,95.0,0.5135135135135135,1.3279036827195467,4.939414105616967,False
2025-03-01,Kerala,Kannur,84,69,4,157,280.0,-123.0,-0.4392857142857143,0.9695804667476056,2.920152737554439,False
2025-04-01,Kerala,Kannur,7,10,0,17,157.0,-140.0,-0.89171974522293,1.1487420747335761,3.5794426634555165,False
2025-05-01,Kerala,Kannur,136,52,3,191,17.0,174.0,10.235294117647058,2.160478213948469,122.82932491732531,False
2025-06-01,Kerala,Kannur,58,37,1,96,191.0,-95.0,-0.4973821989528796,0.6744907594765952,2.116567772107283,False
2025-07-01,Kerala,Kannur,37,13,0,50,96.0,-46.0,-0.4791666666666667,0.158083771752327,0.587703808725293,False
2025-08-01,Kerala,Kannur,130,56,4,190,50.0,140.0,2.8,1.802154997976528,28.972850640504806,False
2025-09-01,Kerala,Kannur,156,59,2,217,190.0,27.0,0.14210526315789473,0.6112572507756644,0.9272053323054066,False
2025-10-01,Kerala,Kannur,129,46,11,186,217.0,-31.0,-0.14285714285714285,0.0,0.12704120926646853,False
2025-11-01,Kerala,Kannur,133,47,4,184,186.0,-2.0,-0.010752688172043012,0.3056286253878322,0.23452166990136988,False
2025-12-01,Kerala,Kannur,95,44,5,144,184.0,-40.0,-0.21739130434782608,0.0948502630513962,0.30778002241678615,False
2025-01-01,Kerala,Kasaragod,49,18,0,67,,,,,0.04219507705176108,False
2025-02-01,Kerala,Kasaragod,112,39,0,151,67.0,84.0,1.2537313432835822,1.830760632865044,13.131073187489323,False
2025-03-01,Kerala,Kasaragod,52,20,2,74,151.0,-77.0,-0.5099337748344371,1.2718968607272938,3.612728255921873,False
2025-04-01,Kerala,Kasaragod,9,6,0,15,74.0,-59.0,-0.7972972972972973,0.9250158987107592,2.5500718295481053,False
2025-05-01,Kerala,Kasaragod,69,14,0,83,15.0,68.0,4.533333333333333,1.5224219999614577,33.30743322205549,False
2025-06-01,Kerala,Kasaragod,37,19,0,56,83.0,-27.0,-0.3253012048192771,0.3083386329035864,0.7021442309587171,False
2025-07-01,Kerala,Kasaragod,25,8,0,33,56.0,-23.0,-0.4107142857142857,0.2312539746776898,0.5965760514620063,False
2025-08-01,Kerala,Kasaragod,73,28,0,101,33.0,68.0,2.0606060606060606,1.5224219999614577,16.212448176929314,False
2025-09-01,Kerala,Kasaragod,102,23,0,125,101.0,24.0,0.2376237623762376,0.6744907594765952,1.2646223521592062,False
2025-10-01,Kerala,Kasaragod,94,30,0,124,125.0,-1.0,-0.008,0.1927116455647415,0.1526367952096492,False
2025-11-01,Kerala,Kasaragod,73,18,2,93,124.0,-31.0,-0.25,0.385423291129483,0.7718973870233196,False
2025-12-01,Kerala,Kasaragod,58,24,0,82,93.0,-11.0,-0.11827956989247312,0.0,0.09645426272932361,False
2025-01-01,Kerala,Kasargod,5,0,0,5,,,,,0.017917594692280554,False
2025-02-01,Kerala,Kasargod,11,4,0,15,5.0,10.0,2.0,2.0234722784297854,12.363782111442795,False
2025-03-01,Kerala,Kasargod,5,2,0,7,15.0,-8.0,-0.5333333333333333,2.0234722784297854,2.7965697633025366,False
2025-04-01,Kerala,Kasargod,1,0,0,1,7.0,-6.0,-0.8571428571428571,1.5738117721120555,1.1104751430291946,False
2025-05-01,Kerala,Kasargod,2,2,0,4,1.0,3.0,3.0,0.44966050631773014,2.742397819289982,False
2025-06-01,Kerala,Kasargod,5,1,0,6,4.0,2.0,0.5,0.22483025315886507,0.37925429180522535,False
2025-07-01,Kerala,Kasargod,3,1,0,4,6.0,-2.0,-0.3333333333333333,0.6744907594765952,0.5401477428236553,False
2025-08-01,Kerala,Kasargod,7,2,0,9,4.0,5.0,1.25,0.8993210126354603,3.1063792501936693,False
2025-09-01,Kerala,Kasargod,6,4,0,10,9.0,1.0,0.1111111111111111,0.0,0.050622233536854494,False
2025-10-01,Kerala,Kasargod,9,1,0,10,10.0,0.0,0.0,0.22483025315886507,0.07789089285115405,False
2025-11-01,Kerala,Kasargod,6,0,0,6,10.0,-4.0,-0.4,1.1241512657943253,1.191044186044043,False
2025-12-01,Kerala,Kasargod,7,1,0,8,6.0,2.0,0.3333333333333333,0.22483025315886507,0.3092808401379686,False
2025-01-01,Kerala,Kollam,112,34,21,167,,,,,0.0512396397940326,False
2025-02-01,Kerala,Kollam,151,46,1,198,167.0,31.0,0.18562874251497005,0.6744907594765952,1.1709680697141513,False
2025-03-01,Kerala,Kollam,69,19,7,95,198.0,-103.0,-0.5202020202020202,2.8017308470566262,8.214271823785916,False
2025-04-01,Kerala,Kollam,2,0,0,2,95.0,-93.0,-0.9789473684210527,2.542311324181013,3.1320500879083903,False
2025-05-01,Kerala,Kollam,80,19,0,99,2.0,97.0,48.5,2.3866596104556446,230.17496308549906,False
2025-06-01,Kerala,Kollam,29,7,4,40,99.0,-59.0,-0.5959595959595959,1.6602849464039267,4.549449605468217,False
2025-07-01,Kerala,Kollam,43,4,5,52,40.0,12.0,0.3,0.18159366601292948,0.44720362203145236,False
2025-08-01,Kerala,Kollam,130,33,1,164,52.0,112.0,2.1538461538461537,2.775788894769065,33.094623371568616,False
2025-09-01,Kerala,Kollam,129,38,2,169,164.0,5.0,0.03048780487804878,0.0,0.06701590643468025,False
2025-10-01,Kerala,Kollam,139,35,1,175,169.0,6.0,0.03550295857988166,0.025941952287561354,0.08823693155676511,False
2025-11-01,Kerala,Kollam,118,38,5,161,175.0,-14.0,-0.08,0.4928970934636658,0.5429557943776221,False
2025-12-01,Kerala,Kollam,112,30,10,152,161.0,-9.0,-0.055900621118012424,0.36318733202585896,0.36325392239291854,False
2025-01-01,Kerala,Kottayam,46,19,1,66,,,,,0.042046926193909664,False
2025-02-01,Kerala,Kottayam,108,35,0,143,66.0,77.0,1.1666666666666667,1.494817358840022,10.039529725786565,False
2025-03-01,Kerala,Kottayam,40,19,2,61,143.0,-82.0,-0.5734265734265734,1.4036699589107522,4.179182947906468,False
2025-04-01,Kerala,Kottayam,5,4,0,9,61.0,-52.0,-0.8524590163934426,0.8567855593351345,2.098343568055748,False
2025-05-01,Kerala,Kottayam,48,16,2,66,9.0,57.0,6.333333333333333,1.1302277591229435,33.277893624604886,False
2025-06-01,Kerala,Kottayam,12,11,1,24,66.0,-42.0,-0.6363636363636364,0.6744907594765952,1.8357468742118634,False
2025-07-01,Kerala,Kottayam,25,6,0,31,24.0,7.0,0.2916666666666667,0.2187537598302471,0.4326805702584681,False
2025-08-01,Kerala,Kottayam,69,28,0,97,31.0,66.0,2.129032258064516,1.2942930789956286,14.249731613693285,False
2025-09-01,Kerala,Kottayam,80,23,1,104,97.0,7.0,0.07216494845360824,0.2187537598302471,0.2554010815177029,False
2025-10-01,Kerala,Kottayam,67,19,3,89,104.0,-15.0,-0.14423076923076922,0.18229479985853925,0.31023972024326923,False
2025-11-01,Kerala,Kottayam,63,20,1,84,89.0,-5.0,-0.056179775280898875,0.0,0.06938522748900608,False
2025-12-01,Kerala,Kottayam,52,20,2,74,84.0,-10.0,-0.11904761904761904,0.09114739992926962,0.18077488022803656,False
2025-01-01,Kerala,Kozhikode,83,47,4,134,,,,,0.04905274778438431,False
2025-02-01,Kerala,Kozhikode,179,106,1,286,134.0,152.0,1.1343283582089552,1.5859647587692915,11.777575551157348,False
2025-03-01,Kerala,Kozhikode,93,52,0,145,286.0,-141.0,-0.493006993006993,1.0846540591583085,3.501024225160451,False
2025-04-01,Kerala,Kozhikode,25,10,0,35,145.0,-110.0,-0.7586206896551724,0.8020971193775728,2.7756477441118697,False
2025-05-01,Kerala,Kozhikode,145,54,1,200,35.0,165.0,4.714285714285714,1.7044563786773421,46.070703692769776,False
2025-06-01,Kerala,Kozhikode,69,34,1,104,200.0,-96.0,-0.48,0.6744907594765952,2.090580585977127,False
2025-07-01,Kerala,Kozhikode,39,18,1,58,104.0,-46.0,-0.4423076923076923,0.2187537598302471,0.7048537890161247,False
2025-08-01,Kerala,Kozhikode,141,56,0,197,58.0,139.0,2.396551724137931,1.467473138861241,20.69445779910057,False
2025-09-01,Kerala,Kozhikode,152,75,2,229,197.0,32.0,0.16243654822335024,0.492195959618056,0.8451529154951727,False
2025-10-01,Kerala,Kozhikode,149,58,0,207,229.0,-22.0,-0.09606986899563319,0.0,0.1046530392046241,False
2025-11-01,Kerala,Kozhikode,138,57,2,197,207.0,-10.0,-0.04830917874396135,0.10937687991512356,0.16421398129022458,False
