state,district,pincode,months,mean,std,cov,max_total,peak_factor,spike_months,spike_freq,severity_metric,cov_norm,spike_norm,peak_norm,severity_norm,instability_score
Haryana,Yamuna Nagar,135133,12,7.666666666666667,4.499158170416355,0.5868467178803941,15,1.9565217391304348,0,0.0,0.0,0.13711433976180054,0.0,0.09388239507446527,0.0,5.9910780943433215
Himachal Pradesh,Mandi,175001,10,3.3,1.8287822299126937,0.5541764333068769,7,2.121212121212121,0,0.0,0.0,0.12056446683448908,0.0,0.118692753180825,0.0,5.990789068651173
Karnataka,Koppal,583232,12,6.25,3.9109403658780773,0.6257504585404924,11,1.76,0,0.0,0.0,0.15682191111376909,0.0,0.06427669095330832,0.0,5.990191152479239
Rajasthan,Karauli,322213,12,10.083333333333334,5.66421515598881,0.561740346048477,21,2.0826446280991733,0,0.0,0.0,0.12439613822458853,0.0,0.11288261840973564,0.0,5.989536514932368
Karnataka,Chikkaballapur,561210,9,2.7777777777777777,1.7159383568311668,0.6177378084592201,5,1.8,0,0.0,0.0,0.1527629216563108,0.0,0.07030263073018099,0.0,5.988940264292944
Karnataka,Haveri,581104,12,10.166666666666666,5.149286505444373,0.5064871972568236,24,2.360655737704918,0,0.0,0.0,0.0964064037220325,0.0,0.15476457350437964,0.0,5.987483581748568
Kerala,Thiruvananthapuram,695606,6,2.5,1.6431676725154984,0.6572670690061994,4,1.6,0,0.0,0.0,0.17278736428064587,0.0,0.040172931845817716,0.0,5.987079565335731
Maharashtra,Hingoli,431703,11,5.090909090909091,3.1766191290283903,0.6239787574877196,9,1.7678571428571428,0,0.0,0.0,0.15592441580047933,0.0,0.06546035769519401,0.0,5.98693962791826
Kerala,Kozhikode,673631,11,3.5454545454545454,2.0670576365276494,0.5830162564565166,7,1.9743589743589745,0,0.0,0.0,0.1351739327330375,0.0,0.09656954770629256,0.0,5.986608936116975
Rajasthan,Dausa,303325,12,5.666666666666667,3.3393884397468874,0.5893038423082743,11,1.9411764705882353,0,0.0,0.0,0.13835905181677213,0.0,0.09157065347208446,0.0,5.982184623944853
West Bengal,Malda,732208,12,10.166666666666666,5.936533015357048,0.583921280199054,20,1.9672131147540985,0,0.0,0.0,0.13563239301676994,0.0,0.09549303471546833,0.0,5.9788324848124645
Andhra Pradesh,East Godavari,533462,7,2.0,1.1547005383792517,0.5773502691896258,4,2.0,0,0.0,0.0,0.1323036984972813,0.0,0.10043232961454425,0.0,5.977757547209324
Karnataka,Kalaburagi,585218,7,2.0,1.1547005383792517,0.5773502691896258,4,2.0,0,0.0,0.0,0.1323036984972813,0.0,0.10043232961454425,0.0,5.977757547209324
Odisha,Khorda,751021,7,2.0,1.1547005383792517,0.5773502691896258,4,2.0,0,0.0,0.0,0.1323036984972813,0.0,0.10043232961454425,0.0,5.977757547209324
Maharashtra,Mumbai,400057,7,3.0,1.7320508075688774,0.5773502691896258,6,2.0,0,0.0,0.0,0.1323036984972813,0.0,0.10043232961454425,0.0,5.977757547209324
West Bengal,North 24 Parganas,743144,10,2.0,1.1547005383792517,0.5773502691896258,4,2.0,0,0.0,0.0,0.1323036984972813,0.0,0.10043232961454425,0.0,5.977757547209324
Kerala,Kozhikode,673103,7,2.0,1.1547005383792517,0.5773502691896258,4,2.0,0,0.0,0.0,0.1323036984972813,0.0,0.10043232961454425,0.0,5.977757547209324
Rajasthan,Dungarpur,314026,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Karnataka,Tumkur,572213,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Tamil Nadu,Pudukkottai,622103,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Andhra Pradesh,Srikakulam,532405,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Uttar Pradesh,Amethi,229128,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Andhra Pradesh,Srikakulam,532456,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Karnataka,Bengaluru,560003,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Uttar Pradesh,Rae Bareli,229203,10,4.0,2.309401076758503,0.5773502691896257,8,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Telangana,Nagarkurnool,509206,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Andhra Pradesh,Krishna,521343,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Andhra Pradesh,Cuddapah,516474,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Bihar,Patna,801506,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Telangana,Mahabubnagar,509353,9,3.0,1.7320508075688772,0.5773502691896257,6,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Tamil Nadu,Mayiladuthurai,609001,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Manipur,Imphal East,795149,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Karnataka,Hassan,573219,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Assam,Sonitpur,784102,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Himachal Pradesh,Solan,171102,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Andhra Pradesh,Chittoor,517172,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Gujarat,Surat,394405,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Assam,Sonitpur,784172,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Kerala,Kannur,670674,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Maharashtra,Akola,444126,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
West Bengal,Paschim Medinipur,721170,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Gujarat,Rajkot,360405,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Tamil Nadu,Thoothukkudi,628202,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Tamil Nadu,Tirupattur,635653,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Maharashtra,Solapur,413217,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Tamil Nadu,Kanyakumari,629171,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Maharashtra,Ahmed Nagar,422605,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Uttar Pradesh,Ayodhya,224121,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Maharashtra,Ahmadnagar,414501,9,3.0,1.7320508075688772,0.5773502691896257,6,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Maharashtra,Satara,412802,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Uttar Pradesh,Farrukhabad,209651,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Telangana,Karimnagar,505162,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
West Bengal,Barddhaman,713165,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Maharashtra,Chandrapur,441223,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Rajasthan,Chittorgarh,312614,9,3.0,1.7320508075688772,0.5773502691896257,6,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Maharashtra,Latur,413581,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Tamil Nadu,Thanjavur,612605,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Maharashtra,Mumbai,400007,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Andhra Pradesh,Tirupati,517503,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Andhra Pradesh,East Godavari,533432,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Andhra Pradesh,Chittoor,517581,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Kerala,Kozhikode,673317,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Telangana,Mahabubnagar,509131,11,3.0,1.7320508075688772,0.5773502691896257,6,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Punjab,Rupnagar,140118,10,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Madhya Pradesh,Harda *,461251,7,2.0,1.1547005383792515,0.5773502691896257,4,2.0,0,0.0,0.0,0.13230369849728124,0.0,0.10043232961454425,0.0,5.977757547209323
Bihar,Bhojpur,802208,12,9.583333333333334,5.367551216393381,0.5600923008410484,20,2.0869565217391304,0,0.0,0.0,0.12356128358167806,0.0,0.11353219869470219,0.0,5.977482481344386
Odisha,Ganjam,761104,11,5.909090909090909,3.1766191290283903,0.5375816987586507,13,2.2,0,0.0,0.0,0.11215802802868094,0.0,0.13056202849890755,0.0,5.975981410838579
Andhra Pradesh,West Godavari,534275,12,4.583333333333333,2.6784776318353725,0.5843951196731723,9,1.9636363636363638,0,0.0,0.0,0.13587242713912215,0.0,0.09495420254466005,0.0,5.975256865066865
Andhra Pradesh,Srikakulam,532474,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Andhra Pradesh,Nandyal,518502,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Maharashtra,Chandrapur,442507,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Tamil Nadu,Tiruppur,641671,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Maharashtra,Sangli,416308,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Orissa,Khordha,752100,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Tamil Nadu,Coimbatore,641009,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Karnataka,Belgaum,591153,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Orissa,Bhadrak,756181,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Gujarat,Valsad,396002,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Andhra Pradesh,Ananthapuramu,515408,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Kerala,Ernakulam,683112,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Tamil Nadu,Thoothukkudi,628152,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Maharashtra,Solapur,413220,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Madhya Pradesh,Indore,453446,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Himachal Pradesh,Mandi,175047,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Kerala,Kasargod,671321,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Gujarat,Mahesana,384310,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Karnataka,Hasan,573112,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Madhya Pradesh,Neemuch,458553,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Andhra Pradesh,Krishna,521181,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Kerala,Kollam,691572,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Rajasthan,Udaipur,313004,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Karnataka,Bengaluru,560019,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Chhattisgarh,Durg,491332,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Kerala,Kottayam,686538,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Tamil Nadu,Viluppuram,605109,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Andhra Pradesh,Kakinada,533006,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Jammu and Kashmir,Jammu,181123,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Telangana,Karimnagar,505490,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Andhra Pradesh,West Godavari,534236,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Tamil Nadu,Tenkasi,627719,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Kerala,Thrissur,680543,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Odisha,Kendrapara,754289,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Kerala,Thiruvananthapuram,695581,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Odisha,Ganjam,761140,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Tamil Nadu,Thanjavur,609804,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,533262,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Karnataka,Chickmagalur,577168,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Tamil Nadu,Thanjavur,614202,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Andhra Pradesh,Tirupati,517541,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Karnataka,Bijapur,586109,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Punjab,Amritsar,143504,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Karnataka,Bangalore,562130,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Punjab,Ferozepur,152024,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Andhra Pradesh,Anantapur,515101,8,1.375,0.7440238091428449,0.54110822483116,3,2.1818181818181817,0,0.0,0.0,0.11394446971833151,0.0,0.1278229649639654,0.0,5.974793390829253
Karnataka,Gadag,582103,12,7.0,3.6431754380934325,0.5204536340133475,16,2.2857142857142856,0,0.0,0.0,0.10348141872680447,0.0,0.14347475659220604,0.0,5.9739376936482556
West Bengal,Nadia,741137,12,23.0,12.083045973594572,0.5253498249388945,52,2.260869565217391,0,0.0,0.0,0.1059616951830231,0.0,0.13973193685501806,0.0,5.973489592591054
Maharashtra,Mumbai,400099,8,2.875,1.807721533549109,0.6287727073214292,5,1.7391304347826086,0,0.0,0.0,0.15835289971494496,0.0,0.06113272237407041,0.0,5.973241438929757
Uttar Pradesh,Allahabad,212502,12,12.5,6.81575714462784,0.5452605715702272,27,2.16,0,0.0,0.0,0.11604793504710938,0.0,0.1245360887220349,0.0,5.9721598258539785
Maharashtra,Kolhapur,416006,7,2.5714285714285716,1.511857892036909,0.5879447357921312,5,1.9444444444444442,0,0.0,0.0,0.13767056561499963,0.0,0.09206296881333219,0.0,5.971376344716632
Jharkhand,Dhanbad,828309,7,2.5714285714285716,1.5118578920369088,0.5879447357921311,5,1.9444444444444442,0,0.0,0.0,0.13767056561499957,0.0,0.09206296881333219,0.0,5.971376344716631
Madhya Pradesh,Dhar,454331,12,28.25,15.603758288542947,0.5523454261431132,60,2.1238938053097347,0,0.0,0.0,0.1196369286668586,0.0,0.11909674485264542,0.0,5.971042757058666
Odisha,JAJPUR,755008,10,3.7,2.2135943621178655,0.598268746518342,7,1.8918918918918919,0,0.0,0.0,0.14290042718031612,0.0,0.0841460058932668,0.0,5.96993293327482
